Time;GEN_MF1;GEN_MF2;GEN_MF3;GEN_MF4;GEN_MF5;GEN_MF6;GEN_MF7;GEN_MF8
;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh
01.01.2021 00:00;0;0;0;0;0;0;0;0
01.01.2021 00:15;0;0;0;0;0;0;0;0
01.01.2021 00:30;0;0;0;0;0;0;0;0
01.01.2021 00:45;0;0;0;0;0;0;0;0
01.01.2021 01:00;0;0;0;0;0;0;0;0
01.01.2021 01:15;0;0;0;0;0;0;0;0
01.01.2021 01:30;0;0;0;0;0;0;0;0
01.01.2021 01:45;0;0;0;0;0;0;0;0
01.01.2021 02:00;0;0;0;0;0;0;0;0
01.01.2021 02:15;0;0;0;0;0;0;0;0
01.01.2021 02:30;0;0;0;0;0;0;0;0
01.01.2021 02:45;0;0;0;0;0;0;0;0
01.01.2021 03:00;0;0;0;0;0;0;0;0
01.01.2021 03:15;0;0;0;0;0;0;0;0
01.01.2021 03:30;0;0;0;0;0;0;0;0
01.01.2021 03:45;0;0;0;0;0;0;0;0
01.01.2021 04:00;0;0;0;0;0;0;0;0
01.01.2021 04:15;0;0;0;0;0;0;0;0
01.01.2021 04:30;0;0;0;0;0;0;0;0
01.01.2021 04:45;0;0;0;0;0;0;0;0
01.01.2021 05:00;0;0;0;0;0;0;0;0
01.01.2021 05:15;0;0;0;0;0;0;0;0
01.01.2021 05:30;0;0;0;0;0;0;0;0
01.01.2021 05:45;0;0;0;0;0;0;0;0
01.01.2021 06:00;0;0;0;0;0;0;0;0
01.01.2021 06:15;0;0;0;0;0;0;0;0
01.01.2021 06:30;0;0;0;0;0;0;0;0
01.01.2021 06:45;0;0;0;0;0;0;0;0
01.01.2021 07:00;0;0;0;0;0;0;0;0
01.01.2021 07:15;0;0;0;0;0;0;0;0
01.01.2021 07:30;0.006543517;0.006543517;0.00467394;0.00467394;0.00467394;0.004206546;0.018462065;0.009815275
01.01.2021 07:45;0.020562806;0.020562806;0.014687719;0.014687719;0.014687719;0.013218947;0.058016489;0.03084421
01.01.2021 08:00;0.034578662;0.034578662;0.024699044;0.024699044;0.024699044;0.02222914;0.097561225;0.051867993
01.01.2021 08:15;0.048591106;0.048591106;0.034707933;0.034707933;0.034707933;0.031237139;0.137096333;0.072886658
01.01.2021 08:30;0.185022183;0.185022183;0.132158702;0.132158702;0.132158702;0.118942832;0.522026874;0.277533275
01.01.2021 08:45;0.463045052;0.463045052;0.330746465;0.330746465;0.330746465;0.297671819;1.306448539;0.694567577
01.01.2021 09:00;0.743057012;0.743057012;0.530755008;0.530755008;0.530755008;0.477679508;2.096482283;1.114585518
01.01.2021 09:15;1.024537573;1.024537573;0.731812552;0.731812552;0.731812552;0.658631297;2.890659581;1.536806359
01.01.2021 09:30;1.253792431;1.253792431;0.895566022;0.895566022;0.895566022;0.80600942;3.537485787;1.880688646
01.01.2021 09:45;1.421238381;1.421238381;1.015170272;1.015170272;1.015170272;0.913653245;4.009922576;2.131857572
01.01.2021 10:00;1.587153098;1.587153098;1.133680784;1.133680784;1.133680784;1.020312706;4.478039098;2.380729647
01.01.2021 10:15;1.751783464;1.751783464;1.251273903;1.251273903;1.251273903;1.126146513;4.942531917;2.627675196
01.01.2021 10:30;2.00569319;2.00569319;1.432637993;1.432637993;1.432637993;1.289374193;5.65892007;3.008539784
01.01.2021 10:45;2.361563854;2.361563854;1.686831324;1.686831324;1.686831324;1.518148192;6.66298373;3.54234578
01.01.2021 11:00;2.714532023;2.714532023;1.938951445;1.938951445;1.938951445;1.745056301;7.658858209;4.071798035
01.01.2021 11:15;3.062762404;3.062762404;2.187687432;2.187687432;2.187687432;1.968918689;8.641365355;4.594143607
01.01.2021 11:30;3.294591884;3.294591884;2.353279917;2.353279917;2.353279917;2.117951926;9.295455674;4.941887827
01.01.2021 11:45;3.394956972;3.394956972;2.424969266;2.424969266;2.424969266;2.182472339;9.5786286;5.092435458
01.01.2021 12:00;3.489325569;3.489325569;2.492375406;2.492375406;2.492375406;2.243137866;9.844882855;5.233988353
01.01.2021 12:15;3.57694049;3.57694049;2.554957493;2.554957493;2.554957493;2.299461744;10.0920821;5.365410735
01.01.2021 12:30;3.580272247;3.580272247;2.557337319;2.557337319;2.557337319;2.301603587;10.10148241;5.370408371
01.01.2021 12:45;3.490169322;3.490169322;2.492978087;2.492978087;2.492978087;2.243680279;9.847263445;5.235253984
01.01.2021 13:00;3.395156121;3.395156121;2.425111515;2.425111515;2.425111515;2.182600364;9.579190485;5.092734182
01.01.2021 13:15;3.295189592;3.295189592;2.353706851;2.353706851;2.353706851;2.118336166;9.297142062;4.942784387
01.01.2021 13:30;3.210988831;3.210988831;2.293563451;2.293563451;2.293563451;2.064207105;9.059575629;4.816483246
01.01.2021 13:45;3.126493137;3.126493137;2.233209383;2.233209383;2.233209383;2.009888445;8.821177064;4.689739705
01.01.2021 14:00;3.009131443;3.009131443;2.149379602;2.149379602;2.149379602;1.934441642;8.490049428;4.513697164
01.01.2021 14:15;2.856746127;2.856746127;2.040532948;2.040532948;2.040532948;1.836479653;8.060105144;4.285119191
01.01.2021 14:30;2.523641315;2.523641315;1.80260094;1.80260094;1.80260094;1.622340846;7.120273711;3.785461973
01.01.2021 14:45;2.041593314;2.041593314;1.458280938;1.458280938;1.458280938;1.312452844;5.760209706;3.06238997
01.01.2021 15:00;1.596700984;1.596700984;1.140500703;1.140500703;1.140500703;1.026450632;4.504977775;2.395051475
01.01.2021 15:15;1.191572907;1.191572907;0.851123505;0.851123505;0.851123505;0.766011154;3.361937844;1.78735936
01.01.2021 15:30;0.869228906;0.869228906;0.62087779;0.62087779;0.62087779;0.558790011;2.452467272;1.30384336
01.01.2021 15:45;0.623846;0.623846;0.445604286;0.445604286;0.445604286;0.401043857;1.76013693;0.935769001
01.01.2021 16:00;0.421768366;0.421768366;0.301263119;0.301263119;0.301263119;0.271136807;1.189989319;0.632652549
01.01.2021 16:15;0.219475454;0.219475454;0.156768182;0.156768182;0.156768182;0.141091363;0.619234317;0.329213181
01.01.2021 16:30;0.09849141;0.09849141;0.070351007;0.070351007;0.070351007;0.063315906;0.277886477;0.147737115
01.01.2021 16:45;0.070620445;0.070620445;0.050443175;0.050443175;0.050443175;0.045398858;0.199250542;0.105930668
01.01.2021 17:00;0.042746327;0.042746327;0.030533091;0.030533091;0.030533091;0.027479782;0.120605709;0.064119491
01.01.2021 17:15;0.014869104;0.014869104;0.010620789;0.010620789;0.010620789;0.00955871;0.041952116;0.022303657
01.01.2021 17:30;0;0;0;0;0;0;0;0
01.01.2021 17:45;0;0;0;0;0;0;0;0
01.01.2021 18:00;0;0;0;0;0;0;0;0
01.01.2021 18:15;0;0;0;0;0;0;0;0
01.01.2021 18:30;0;0;0;0;0;0;0;0
01.01.2021 18:45;0;0;0;0;0;0;0;0
01.01.2021 19:00;0;0;0;0;0;0;0;0
01.01.2021 19:15;0;0;0;0;0;0;0;0
01.01.2021 19:30;0;0;0;0;0;0;0;0
01.01.2021 19:45;0;0;0;0;0;0;0;0
01.01.2021 20:00;0;0;0;0;0;0;0;0
01.01.2021 20:15;0;0;0;0;0;0;0;0
01.01.2021 20:30;0;0;0;0;0;0;0;0
01.01.2021 20:45;0;0;0;0;0;0;0;0
01.01.2021 21:00;0;0;0;0;0;0;0;0
01.01.2021 21:15;0;0;0;0;0;0;0;0
01.01.2021 21:30;0;0;0;0;0;0;0;0
01.01.2021 21:45;0;0;0;0;0;0;0;0
01.01.2021 22:00;0;0;0;0;0;0;0;0
01.01.2021 22:15;0;0;0;0;0;0;0;0
01.01.2021 22:30;0;0;0;0;0;0;0;0
01.01.2021 22:45;0;0;0;0;0;0;0;0
01.01.2021 23:00;0;0;0;0;0;0;0;0
01.01.2021 23:15;0;0;0;0;0;0;0;0
01.01.2021 23:30;0;0;0;0;0;0;0;0
01.01.2021 23:45;0;0;0;0;0;0;0;0
02.01.2021 00:00;0;0;0;0;0;0;0;0
02.01.2021 00:15;0;0;0;0;0;0;0;0
02.01.2021 00:30;0;0;0;0;0;0;0;0
02.01.2021 00:45;0;0;0;0;0;0;0;0
02.01.2021 01:00;0;0;0;0;0;0;0;0
02.01.2021 01:15;0;0;0;0;0;0;0;0
02.01.2021 01:30;0;0;0;0;0;0;0;0
02.01.2021 01:45;0;0;0;0;0;0;0;0
02.01.2021 02:00;0;0;0;0;0;0;0;0
02.01.2021 02:15;0;0;0;0;0;0;0;0
02.01.2021 02:30;0;0;0;0;0;0;0;0
02.01.2021 02:45;0;0;0;0;0;0;0;0
02.01.2021 03:00;0;0;0;0;0;0;0;0
02.01.2021 03:15;0;0;0;0;0;0;0;0
02.01.2021 03:30;0;0;0;0;0;0;0;0
02.01.2021 03:45;0;0;0;0;0;0;0;0
02.01.2021 04:00;0;0;0;0;0;0;0;0
02.01.2021 04:15;0;0;0;0;0;0;0;0
02.01.2021 04:30;0;0;0;0;0;0;0;0
02.01.2021 04:45;0;0;0;0;0;0;0;0
02.01.2021 05:00;0;0;0;0;0;0;0;0
02.01.2021 05:15;0;0;0;0;0;0;0;0
02.01.2021 05:30;0;0;0;0;0;0;0;0
02.01.2021 05:45;0;0;0;0;0;0;0;0
02.01.2021 06:00;0;0;0;0;0;0;0;0
02.01.2021 06:15;0;0;0;0;0;0;0;0
02.01.2021 06:30;0;0;0;0;0;0;0;0
02.01.2021 06:45;0;0;0;0;0;0;0;0
02.01.2021 07:00;0;0;0;0;0;0;0;0
02.01.2021 07:15;0;0;0;0;0;0;0;0
02.01.2021 07:30;0.019580188;0.019580188;0.013985848;0.013985848;0.013985848;0.012587264;0.055244102;0.029370282
02.01.2021 07:45;0.06154191;0.06154191;0.043958507;0.043958507;0.043958507;0.039562656;0.173636102;0.092312865
02.01.2021 08:00;0.103509183;0.103509183;0.073935131;0.073935131;0.073935131;0.066541618;0.292043766;0.155263774
02.01.2021 08:15;0.145481829;0.145481829;0.103915592;0.103915592;0.103915592;0.093524033;0.41046659;0.218222744
02.01.2021 08:30;0.485307391;0.485307391;0.346648137;0.346648137;0.346648137;0.311983323;1.369260139;0.727961087
02.01.2021 08:45;1.189701779;1.189701779;0.849786985;0.849786985;0.849786985;0.764808287;3.356658591;1.784552669
02.01.2021 09:00;1.923401355;1.923401355;1.373858111;1.373858111;1.373858111;1.236472299;5.426739537;2.885102032
02.01.2021 09:15;2.680192661;2.680192661;1.914423329;1.914423329;1.914423329;1.722980997;7.561972151;4.020288992
02.01.2021 09:30;3.3844605;3.3844605;2.417471785;2.417471785;2.417471785;2.175724607;9.549013552;5.076690749
02.01.2021 09:45;4.014236726;4.014236726;2.867311947;2.867311947;2.867311947;2.580580753;11.32588219;6.02135509
02.01.2021 10:00;4.641087545;4.641087545;3.315062532;3.315062532;3.315062532;2.983556279;13.094497;6.961631317
02.01.2021 10:15;5.26036527;5.26036527;3.757403764;3.757403764;3.757403764;3.381663388;14.84174487;7.890547905
02.01.2021 10:30;5.755226591;5.755226591;4.110876137;4.110876137;4.110876137;3.699788523;16.23796074;8.632839887
02.01.2021 10:45;6.105646503;6.105646503;4.361176073;4.361176073;4.361176073;3.925058466;17.22664549;9.158469754
02.01.2021 11:00;6.437370164;6.437370164;4.598121546;4.598121546;4.598121546;4.138309391;18.16258011;9.656055246
02.01.2021 11:15;6.748141925;6.748141925;4.820101375;4.820101375;4.820101375;4.338091238;19.03940043;10.12221289
02.01.2021 11:30;6.408907244;6.408907244;4.577790889;4.577790889;4.577790889;4.1200118;18.08227401;9.613360867
02.01.2021 11:45;5.356927217;5.356927217;3.826376584;3.826376584;3.826376584;3.443738925;15.11418751;8.035390826
02.01.2021 12:00;4.330276847;4.330276847;3.093054891;3.093054891;3.093054891;2.783749402;12.21756682;6.495415271
02.01.2021 12:15;3.342796151;3.342796151;2.387711536;2.387711536;2.387711536;2.148940383;9.431460568;5.014194226
02.01.2021 12:30;2.80315363;2.80315363;2.002252593;2.002252593;2.002252593;1.802027333;7.908897741;4.204730445
02.01.2021 12:45;2.730313786;2.730313786;1.950224133;1.950224133;1.950224133;1.75520172;7.703385326;4.09547068
02.01.2021 13:00;2.656644118;2.656644118;1.897602941;1.897602941;1.897602941;1.707842647;7.495531618;3.984966177
02.01.2021 13:15;2.58213799;2.58213799;1.844384279;1.844384279;1.844384279;1.659945851;7.285317901;3.873206985
02.01.2021 13:30;2.712881957;2.712881957;1.937772827;1.937772827;1.937772827;1.743995544;7.654202666;4.069322936
02.01.2021 13:45;3.029831036;3.029831036;2.164165026;2.164165026;2.164165026;1.947748523;8.548451852;4.544746554
02.01.2021 14:00;3.274994783;3.274994783;2.339281988;2.339281988;2.339281988;2.105353789;9.240163852;4.912492174
02.01.2021 14:15;3.443014277;3.443014277;2.459295912;2.459295912;2.459295912;2.213366321;9.714218853;5.164521416
02.01.2021 14:30;3.264936906;3.264936906;2.33209779;2.33209779;2.33209779;2.098888011;9.21178627;4.897405359
02.01.2021 14:45;2.765821103;2.765821103;1.975586502;1.975586502;1.975586502;1.778027852;7.803566682;4.148731654
02.01.2021 15:00;2.272450725;2.272450725;1.623179089;1.623179089;1.623179089;1.46086118;6.411557403;3.408676087
02.01.2021 15:15;1.78622687;1.78622687;1.275876336;1.275876336;1.275876336;1.148288702;5.039711527;2.679340305
02.01.2021 15:30;1.305683001;1.305683001;0.932630715;0.932630715;0.932630715;0.839367643;3.683891324;1.958524501
02.01.2021 15:45;0.881468559;0.881468559;0.629620399;0.629620399;0.629620399;0.56665836;2.487000578;1.322202839
02.01.2021 16:00;0.599319344;0.599319344;0.428085246;0.428085246;0.428085246;0.385276721;1.690936721;0.898979016
02.01.2021 16:15;0.318258514;0.318258514;0.22732751;0.22732751;0.22732751;0.204594759;0.897943664;0.47738777
02.01.2021 16:30;0.148520377;0.148520377;0.106085984;0.106085984;0.106085984;0.095477385;0.419039636;0.222780566
02.01.2021 16:45;0.106498934;0.106498934;0.076070667;0.076070667;0.076070667;0.0684636;0.300479134;0.1597484
02.01.2021 17:00;0.064467609;0.064467609;0.046048292;0.046048292;0.046048292;0.041443463;0.181890754;0.096701414
02.01.2021 17:15;0.022426235;0.022426235;0.016018739;0.016018739;0.016018739;0.014416865;0.06327402;0.033639352
02.01.2021 17:30;0;0;0;0;0;0;0;0
02.01.2021 17:45;0;0;0;0;0;0;0;0
02.01.2021 18:00;0;0;0;0;0;0;0;0
02.01.2021 18:15;0;0;0;0;0;0;0;0
02.01.2021 18:30;0;0;0;0;0;0;0;0
02.01.2021 18:45;0;0;0;0;0;0;0;0
02.01.2021 19:00;0;0;0;0;0;0;0;0
02.01.2021 19:15;0;0;0;0;0;0;0;0
02.01.2021 19:30;0;0;0;0;0;0;0;0
02.01.2021 19:45;0;0;0;0;0;0;0;0
02.01.2021 20:00;0;0;0;0;0;0;0;0
02.01.2021 20:15;0;0;0;0;0;0;0;0
02.01.2021 20:30;0;0;0;0;0;0;0;0
02.01.2021 20:45;0;0;0;0;0;0;0;0
02.01.2021 21:00;0;0;0;0;0;0;0;0
02.01.2021 21:15;0;0;0;0;0;0;0;0
02.01.2021 21:30;0;0;0;0;0;0;0;0
02.01.2021 21:45;0;0;0;0;0;0;0;0
02.01.2021 22:00;0;0;0;0;0;0;0;0
02.01.2021 22:15;0;0;0;0;0;0;0;0
02.01.2021 22:30;0;0;0;0;0;0;0;0
02.01.2021 22:45;0;0;0;0;0;0;0;0
02.01.2021 23:00;0;0;0;0;0;0;0;0
02.01.2021 23:15;0;0;0;0;0;0;0;0
02.01.2021 23:30;0;0;0;0;0;0;0;0
02.01.2021 23:45;0;0;0;0;0;0;0;0
03.01.2021 00:00;0;0;0;0;0;0;0;0
03.01.2021 00:15;0;0;0;0;0;0;0;0
03.01.2021 00:30;0;0;0;0;0;0;0;0
03.01.2021 00:45;0;0;0;0;0;0;0;0
03.01.2021 01:00;0;0;0;0;0;0;0;0
03.01.2021 01:15;0;0;0;0;0;0;0;0
03.01.2021 01:30;0;0;0;0;0;0;0;0
03.01.2021 01:45;0;0;0;0;0;0;0;0
03.01.2021 02:00;0;0;0;0;0;0;0;0
03.01.2021 02:15;0;0;0;0;0;0;0;0
03.01.2021 02:30;0;0;0;0;0;0;0;0
03.01.2021 02:45;0;0;0;0;0;0;0;0
03.01.2021 03:00;0;0;0;0;0;0;0;0
03.01.2021 03:15;0;0;0;0;0;0;0;0
03.01.2021 03:30;0;0;0;0;0;0;0;0
03.01.2021 03:45;0;0;0;0;0;0;0;0
03.01.2021 04:00;0;0;0;0;0;0;0;0
03.01.2021 04:15;0;0;0;0;0;0;0;0
03.01.2021 04:30;0;0;0;0;0;0;0;0
03.01.2021 04:45;0;0;0;0;0;0;0;0
03.01.2021 05:00;0;0;0;0;0;0;0;0
03.01.2021 05:15;0;0;0;0;0;0;0;0
03.01.2021 05:30;0;0;0;0;0;0;0;0
03.01.2021 05:45;0;0;0;0;0;0;0;0
03.01.2021 06:00;0;0;0;0;0;0;0;0
03.01.2021 06:15;0;0;0;0;0;0;0;0
03.01.2021 06:30;0;0;0;0;0;0;0;0
03.01.2021 06:45;0;0;0;0;0;0;0;0
03.01.2021 07:00;0;0;0;0;0;0;0;0
03.01.2021 07:15;0;0;0;0;0;0;0;0
03.01.2021 07:30;0.006575927;0.006575927;0.004697091;0.004697091;0.004697091;0.004227382;0.018553508;0.00986389
03.01.2021 07:45;0.020665633;0.020665633;0.014761166;0.014761166;0.014761166;0.01328505;0.058306607;0.030998449
03.01.2021 08:00;0.034753217;0.034753217;0.024823726;0.024823726;0.024823726;0.022341353;0.098053718;0.052129825
03.01.2021 08:15;0.048838694;0.048838694;0.034884782;0.034884782;0.034884782;0.031396303;0.137794887;0.073258041
03.01.2021 08:30;0.41159802;0.41159802;0.293998586;0.293998586;0.293998586;0.264598727;1.161294415;0.61739703
03.01.2021 08:45;1.20631056;1.20631056;0.8616504;0.8616504;0.8616504;0.77548536;3.403519079;1.80946584
03.01.2021 09:00;2.041236058;2.041236058;1.458025756;1.458025756;1.458025756;1.31222318;5.759201735;3.061854087
03.01.2021 09:15;2.907317219;2.907317219;2.076655157;2.076655157;2.076655157;1.868989641;8.202787868;4.360975829
03.01.2021 09:30;3.621658909;3.621658909;2.586899221;2.586899221;2.586899221;2.328209299;10.21825192;5.432488364
03.01.2021 09:45;4.140136399;4.140136399;2.957240285;2.957240285;2.957240285;2.661516256;11.68109913;6.210204598
03.01.2021 10:00;4.651496475;4.651496475;3.322497482;3.322497482;3.322497482;2.990247734;13.12386505;6.977244712
03.01.2021 10:15;5.151327523;5.151327523;3.679519659;3.679519659;3.679519659;3.311567693;14.53410265;7.726991285
03.01.2021 10:30;5.482588188;5.482588188;3.91613442;3.91613442;3.91613442;3.524520978;15.46873096;8.223882282
03.01.2021 10:45;5.620199764;5.620199764;4.014428403;4.014428403;4.014428403;3.612985563;15.85699219;8.430299646
03.01.2021 11:00;5.738382448;5.738382448;4.098844606;4.098844606;4.098844606;3.688960145;16.19043619;8.607573672
03.01.2021 11:15;5.837324112;5.837324112;4.169517223;4.169517223;4.169517223;3.7525655;16.46959303;8.755986167
03.01.2021 11:30;5.537173012;5.537173012;3.95512358;3.95512358;3.95512358;3.559611222;15.62273814;8.305759518
03.01.2021 11:45;4.806942648;4.806942648;3.433530463;3.433530463;3.433530463;3.090177417;13.56244533;7.210413972
03.01.2021 12:00;4.099667612;4.099667612;2.928334009;2.928334009;2.928334009;2.635500608;11.56691933;6.149501418
03.01.2021 12:15;3.427624514;3.427624514;2.448303225;2.448303225;2.448303225;2.203472902;9.670797737;5.141436771
03.01.2021 12:30;2.870132823;2.870132823;2.050094873;2.050094873;2.050094873;1.845085386;8.097874749;4.305199234
03.01.2021 12:45;2.409181534;2.409181534;1.720843953;1.720843953;1.720843953;1.548759558;6.797333614;3.613772301
03.01.2021 13:00;1.957217885;1.957217885;1.398012775;1.398012775;1.398012775;1.258211498;5.522150462;2.935826828
03.01.2021 13:15;1.516083276;1.516083276;1.082916625;1.082916625;1.082916625;0.974624963;4.27752067;2.274124913
03.01.2021 13:30;1.361106575;1.361106575;0.972218982;0.972218982;0.972218982;0.874997084;3.84026498;2.041659863
03.01.2021 13:45;1.514734117;1.514734117;1.081952941;1.081952941;1.081952941;0.973757647;4.273714116;2.272101175
03.01.2021 14:00;1.657160234;1.657160234;1.183685882;1.183685882;1.183685882;1.065317293;4.675559232;2.485740351
03.01.2021 14:15;1.78752252;1.78752252;1.2768018;1.2768018;1.2768018;1.14912162;5.043367109;2.681283779
03.01.2021 14:30;1.814394771;1.814394771;1.295996265;1.295996265;1.295996265;1.166396638;5.119185247;2.721592156
03.01.2021 14:45;1.693756629;1.693756629;1.209826164;1.209826164;1.209826164;1.088843547;4.778813346;2.540634944
03.01.2021 15:00;1.515787186;1.515787186;1.082705133;1.082705133;1.082705133;0.97443462;4.276685276;2.27368078
03.01.2021 15:15;1.278159333;1.278159333;0.912970952;0.912970952;0.912970952;0.821673857;3.60623526;1.917238999
03.01.2021 15:30;0.954591779;0.954591779;0.681851271;0.681851271;0.681851271;0.613666144;2.693312519;1.431887668
03.01.2021 15:45;0.638680804;0.638680804;0.456200574;0.456200574;0.456200574;0.410580517;1.801992267;0.958021205
03.01.2021 16:00;0.449507821;0.449507821;0.321077015;0.321077015;0.321077015;0.288969313;1.268254208;0.674261731
03.01.2021 16:15;0.266080057;0.266080057;0.190057184;0.190057184;0.190057184;0.171051465;0.750725875;0.399120085
03.01.2021 16:30;0.148570399;0.148570399;0.106121713;0.106121713;0.106121713;0.095509542;0.419180767;0.222855598
03.01.2021 16:45;0.106536085;0.106536085;0.076097203;0.076097203;0.076097203;0.068487483;0.300583954;0.159804127
03.01.2021 17:00;0.064490876;0.064490876;0.046064911;0.046064911;0.046064911;0.04145842;0.181956399;0.096736314
03.01.2021 17:15;0.022434599;0.022434599;0.016024714;0.016024714;0.016024714;0.014422243;0.06329762;0.033651899
03.01.2021 17:30;0;0;0;0;0;0;0;0
03.01.2021 17:45;0;0;0;0;0;0;0;0
03.01.2021 18:00;0;0;0;0;0;0;0;0
03.01.2021 18:15;0;0;0;0;0;0;0;0
03.01.2021 18:30;0;0;0;0;0;0;0;0
03.01.2021 18:45;0;0;0;0;0;0;0;0
03.01.2021 19:00;0;0;0;0;0;0;0;0
03.01.2021 19:15;0;0;0;0;0;0;0;0
03.01.2021 19:30;0;0;0;0;0;0;0;0
03.01.2021 19:45;0;0;0;0;0;0;0;0
03.01.2021 20:00;0;0;0;0;0;0;0;0
03.01.2021 20:15;0;0;0;0;0;0;0;0
03.01.2021 20:30;0;0;0;0;0;0;0;0
03.01.2021 20:45;0;0;0;0;0;0;0;0
03.01.2021 21:00;0;0;0;0;0;0;0;0
03.01.2021 21:15;0;0;0;0;0;0;0;0
03.01.2021 21:30;0;0;0;0;0;0;0;0
03.01.2021 21:45;0;0;0;0;0;0;0;0
03.01.2021 22:00;0;0;0;0;0;0;0;0
03.01.2021 22:15;0;0;0;0;0;0;0;0
03.01.2021 22:30;0;0;0;0;0;0;0;0
03.01.2021 22:45;0;0;0;0;0;0;0;0
03.01.2021 23:00;0;0;0;0;0;0;0;0
03.01.2021 23:15;0;0;0;0;0;0;0;0
03.01.2021 23:30;0;0;0;0;0;0;0;0
03.01.2021 23:45;0;0;0;0;0;0;0;0
04.01.2021 00:00;0;0;0;0;0;0;0;0
04.01.2021 00:15;0;0;0;0;0;0;0;0
04.01.2021 00:30;0;0;0;0;0;0;0;0
04.01.2021 00:45;0;0;0;0;0;0;0;0
04.01.2021 01:00;0;0;0;0;0;0;0;0
04.01.2021 01:15;0;0;0;0;0;0;0;0
04.01.2021 01:30;0;0;0;0;0;0;0;0
04.01.2021 01:45;0;0;0;0;0;0;0;0
04.01.2021 02:00;0;0;0;0;0;0;0;0
04.01.2021 02:15;0;0;0;0;0;0;0;0
04.01.2021 02:30;0;0;0;0;0;0;0;0
04.01.2021 02:45;0;0;0;0;0;0;0;0
04.01.2021 03:00;0;0;0;0;0;0;0;0
04.01.2021 03:15;0;0;0;0;0;0;0;0
04.01.2021 03:30;0;0;0;0;0;0;0;0
04.01.2021 03:45;0;0;0;0;0;0;0;0
04.01.2021 04:00;0;0;0;0;0;0;0;0
04.01.2021 04:15;0;0;0;0;0;0;0;0
04.01.2021 04:30;0;0;0;0;0;0;0;0
04.01.2021 04:45;0;0;0;0;0;0;0;0
04.01.2021 05:00;0;0;0;0;0;0;0;0
04.01.2021 05:15;0;0;0;0;0;0;0;0
04.01.2021 05:30;0;0;0;0;0;0;0;0
04.01.2021 05:45;0;0;0;0;0;0;0;0
04.01.2021 06:00;0;0;0;0;0;0;0;0
04.01.2021 06:15;0;0;0;0;0;0;0;0
04.01.2021 06:30;0;0;0;0;0;0;0;0
04.01.2021 06:45;0;0;0;0;0;0;0;0
04.01.2021 07:00;0;0;0;0;0;0;0;0
04.01.2021 07:15;0;0;0;0;0;0;0;0
04.01.2021 07:30;0.006567395;0.006567395;0.004690996;0.004690996;0.004690996;0.004221897;0.018529436;0.009851092
04.01.2021 07:45;0.020639856;0.020639856;0.014742754;0.014742754;0.014742754;0.013268479;0.05823388;0.030959784
04.01.2021 08:00;0.034711595;0.034711595;0.024793997;0.024793997;0.024793997;0.022314597;0.097936287;0.052067393
04.01.2021 08:15;0.048782609;0.048782609;0.034844721;0.034844721;0.034844721;0.031360249;0.137636648;0.073173914
04.01.2021 08:30;0.154761001;0.154761001;0.110543572;0.110543572;0.110543572;0.099489215;0.43664711;0.232141502
04.01.2021 08:45;0.365657153;0.365657153;0.261183681;0.261183681;0.261183681;0.235065313;1.03167554;0.54848573
04.01.2021 09:00;0.57638876;0.57638876;0.411706257;0.411706257;0.411706257;0.370535631;1.626239715;0.86458314
04.01.2021 09:15;0.786954509;0.786954509;0.562110364;0.562110364;0.562110364;0.505899327;2.220335936;1.180431764
04.01.2021 09:30;0.922122127;0.922122127;0.658658662;0.658658662;0.658658662;0.592792796;2.601701715;1.38318319
04.01.2021 09:45;0.971265222;0.971265222;0.693760873;0.693760873;0.693760873;0.624384785;2.740355447;1.456897833
04.01.2021 10:00;1.020406359;1.020406359;0.728861685;0.728861685;0.728861685;0.655975516;2.879003656;1.530609538
04.01.2021 10:15;1.069545688;1.069545688;0.763961206;0.763961206;0.763961206;0.687565085;3.017646763;1.604318532
04.01.2021 10:30;1.115319049;1.115319049;0.796656464;0.796656464;0.796656464;0.716990817;3.146793032;1.672978574
04.01.2021 10:45;1.157236329;1.157236329;0.826597378;0.826597378;0.826597378;0.74393764;3.265059643;1.735854494
04.01.2021 11:00;1.199139094;1.199139094;0.856527924;0.856527924;0.856527924;0.770875132;3.3832853;1.798708641
04.01.2021 11:15;1.241027488;1.241027488;0.886448206;0.886448206;0.886448206;0.797803385;3.501470412;1.861541232
04.01.2021 11:30;1.25670604;1.25670604;0.897647171;0.897647171;0.897647171;0.807882454;3.545706326;1.885059059
04.01.2021 11:45;1.242446865;1.242446865;0.887462046;0.887462046;0.887462046;0.798715842;3.505475083;1.863670297
04.01.2021 12:00;1.228192993;1.228192993;0.877280709;0.877280709;0.877280709;0.789552638;3.465258802;1.84228949
04.01.2021 12:15;1.213944419;1.213944419;0.867103156;0.867103156;0.867103156;0.78039284;3.425057467;1.820916628
04.01.2021 12:30;1.180162425;1.180162425;0.842973161;0.842973161;0.842973161;0.758675844;3.329743984;1.770243637
04.01.2021 12:45;1.124052401;1.124052401;0.802894572;0.802894572;0.802894572;0.722605115;3.17143356;1.686078602
04.01.2021 13:00;1.067943011;1.067943011;0.762816437;0.762816437;0.762816437;0.686534793;3.013124924;1.601914517
04.01.2021 13:15;1.011834171;1.011834171;0.722738694;0.722738694;0.722738694;0.650464824;2.854817839;1.517751256
04.01.2021 13:30;0.975265024;0.975265024;0.696617874;0.696617874;0.696617874;0.626956087;2.751640603;1.462897536
